 ITEM CODE ,BARCODE,BRAND,Item,TYPE,NICHE,QTY,PRICE_AED ,ORDER
 01HU40004000002-014057-0125CUS ,856515004213,HUMMER,HUMMER CHROME (M) EDT 125 ml US,REGULAR,,77,49,
 01HU40005000002-014057-0125CUS ,856515004572,HUMMER,HUMMER LEGENDARY (M) EDT 125 ml US,REGULAR,,137,26,
 01HU40005000002-014057-0075CUS ,856515004565,HUMMER,HUMMER LEGENDARY (M) EDT 75 ml US,REGULAR,,18,17,
 01IC36006020022-014057-0100CIT ,8057714450081,ICEBERG,ICEBERG EAU DE ICEBERG 74 CEDAR FOR HIM (M) EDT 100 ml IT,REGULAR,,240,35,
 01IC36006000021-014057-0100CIT ,8057714450098,ICEBERG,ICEBERG EAU DE ICEBERG 74 FOR HER (W) EDT 100 ml IT,REGULAR,,240,35,
 01IC36006000022-014057-0100CIT ,8057714450104,ICEBERG,ICEBERG EAU DE ICEBERG 74 FOR HIM (M) EDT 100 ml IT,REGULAR,,240,35,
 01IC36006030021-014057-0100CIT ,8057714450111,ICEBERG,ICEBERG EAU DE ICEBERG 74 JASMINE FOR HER (W) EDT 100 ml IT,REGULAR,,240,33,
 01IC36004000021-014057-0075CIT ,8057714450203,ICEBERG,ICEBERG EFFUSION FOR HER (W) EDT 75 ml IT,REGULAR,,140,31,
 01IC36004000022-014057-0075CIT ,8057714450531,ICEBERG,ICEBERG EFFUSION FOR HIM (M) EDT 75 ml IT,REGULAR,,204,31,
 01IC36012000022-014057-0100CIT ,8057714450012,ICEBERG,ICEBERG HOMME FOR HIM (M) EDT 100 ml IT,REGULAR,,240,38,
 01IC36001000022-014057-0075CIT ,8057714450258,ICEBERG,ICEBERG TWICE FOR HIM (M) EDT 75 ml IT,REGULAR,,240,25,
 01IC36001030022-014057-0125CIT ,8057714450333,ICEBERG,ICEBERG TWICE NERO FOR HIM (M) EDT 125 ml IT,REGULAR,,73,38,
 01IC36001020021-014057-0125CIT ,8057714450357,ICEBERG,ICEBERG TWICE ROSA FOR HER (W) EDT 125 ml IT,REGULAR,,240,38,
 01IP84009000001-010060-0050CFR ,5285006700603,IDEO PARFUMEURS,IDEO PARFUMEURS GIBSON GIRLS (W) PARFUM DE LINGERIE 50 ml FR,REGULAR,NICHE,17,76,
 01IP84007000001-010060-0050CFR ,5285006700580,IDEO PARFUMEURS,IDEO PARFUMEURS LA FLEUR DU MEXIQUE (W) PARFUM DE LINGERIE 50 ml FR,REGULAR,NICHE,17,76,
 01IP84008000001-010060-0050CFR ,5285006700597,IDEO PARFUMEURS,IDEO PARFUMEURS ROSES DE GRASSE (W) PARFUM DE LINGERIE 50 ml FR,REGULAR,NICHE,6,76,
 01IP82012000001-011059-0090CFR ,3701415900097,INITIO PARFUMS PRIVES,INITIO PARFUMS PRIVES ADDICTIVE VIBRATION (W) EDP 90 ml FR,REGULAR,NICHE,116,395,
 01IP82011000081-011059-0090CFR ,3701415900134,INITIO PARFUMS PRIVES,INITIO PARFUMS PRIVES MYSTIC EXPERIENCE (U) EDP 90 ml FR,REGULAR,NICHE,75,368,
 01IM10014000001-011059-0090CFR ,3423222010324,ISSEY MIYAKE,ISSEY MIYAKE A DROP D'ISSEY (W) EDP 90 ml FR,REGULAR,,38,125,
 01IM10014000001-011467-0050CFR ,3423222048174,ISSEY MIYAKE,ISSEY MIYAKE A DROP D'ISSEY (W) EDP FRAICHE 50 ml FR,REGULAR,,53,96,
 01IM10014000001-011467-0090CFR ,3423222048204,ISSEY MIYAKE,ISSEY MIYAKE A DROP D'ISSEY (W) EDP FRAICHE 90 ml FR,REGULAR,,111,119,
 01IM10012010002-014591-0050CFR ,3423222010119,ISSEY MIYAKE,ISSEY MIYAKE FUSION D'ISSEY EXTREME (M) EDT INTENSE 50 ml FR,REGULAR,,240,81,
 01IM10001000001-014057-0100CFR ,3423470300161,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY (W) EDT 100 ml FR,REGULAR,,208,139,
 01IM10001000001-014057-0050CFR ,3423470300154,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY (W) EDT 50 ml FR,REGULAR,,240,92,
 01IM10001360014-014591-0050CFR ,3423222048037,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY EAU & CEDRE POUR HOMME (M) EDT INTENSE 50 ml FR,REGULAR,,198,81,
 01IM10001350001-014591-0100CFR ,3423222048020,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY EAU & MAGNOLIA (W) EDT INTENSE 100 ml FR,REGULAR,,94,125,
 01IM10001350001-014591-0050CFR ,3423222048013,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY EAU & MAGNOLIA (W) EDT INTENSE 50 ml FR,REGULAR,,114,87,
 01IM10001340001-014917-0080CFR ,3423478971752,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY IGO (W) EDT 60 ml + EDT CAP TO GO 20 ml FR,REGULAR,,44,111,
 01IM10001060014-014057-0125CFR ,3423470486018,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY INTENSE POUR HOMME (M) EDT 125 ml FR,REGULAR,,240,93,
 01IM10001370001-014591-0100CFR ,3423222090708,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY PIVOINE (W) EDT INTENSE 100 ml FR,REGULAR,,240,121,
 01IM10001000014-014057-0075CFR ,3423470311358,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY POUR HOMME (M) EDT 75 ml FR,REGULAR,,240,79,
 01IM10015020002-014591-0100CFR ,3423222090722,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY POUR HOMME VETIVER (M) EDT INTENSE 100 ml FR,REGULAR,,231,116,
 01IM10001330001-014057-0100CFR ,3423478974357,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY SHADES OF KOLAM (W) EDT 100 ml FR,REGULAR,,240,81,
 01IM10001330014-014057-0125CFR ,3423478974456,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY SHADES OF KOLAM POUR HOMME (M) EDT 125 ml FR,REGULAR,,6,87,
 01IM10001140014-014057-0100CFR ,3423474867158,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY SPORT POUR HOMME (M) EDT 100 ml FR,REGULAR,,240,98,
 01IM10001380001-014650-0100CFR ,3423222010546,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY SUMMER EDITION (W) EDT 100 ml FR,REGULAR,,97,103,
 01IM10001300014-011471-0100CFR ,3423478509351,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY WOOD & WOOD POUR HOMME (M) EDP INTENSE 100 ml FR,REGULAR,,240,135,
 01IM10001300014-011471-0050CFR ,3423478509757,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY WOOD & WOOD POUR HOMME (M) EDP INTENSE 50 ml FR,REGULAR,,27,92,
 01IM10006010101-014057-0050CFR ,3423473945253,ISSEY MIYAKE,ISSEY MIYAKE PLEATS PLEASE IN BLOOM LIMITED EDITION (W) EDT 50 ml FR,REGULAR,,58,71,
 01JA35013000001-011059-0100CFR ,3392865241177,JACOMO,JACOMO NIGHT BLOOM (W) EDP 100 ml FR,REGULAR,,22,57,
 01JA35013000001-011059-0050CFR ,3392865241160,JACOMO,JACOMO NIGHT BLOOM (W) EDP 50 ml FR,REGULAR,,36,39,
 01JB40003000002-014065-0100CFR ,3355991000230,JACQUES BOGART,JACQUES BOGART ONE MAN SHOW (M) EDT 100 ml + AFTERSHAVE BALM 3 ml FR,REGULAR,,240,35,
 01JB40010010002-014057-0100CFR ,3355991003019,JACQUES BOGART,JACQUES BOGART SILVER SCENT INTENSE (M) EDT 100 ml FR,REGULAR,,62,58,
 01JA40007010002-014057-0100CFR ,3562700373145,JAGUAR,JAGUAR CLASSIC BLACK (M) EDT 100 ml FR,REGULAR,,240,35,
 01JA40007060002-014057-0100CFR ,7640171190518,JAGUAR,JAGUAR CLASSIC CHROMITE (M) EDT 100 ml FR,REGULAR,,145,37,
 01JA40007070002-014057-0100CFR ,7640171193366,JAGUAR,JAGUAR CLASSIC ELECTRIC SKY (M) EDT 100 ml FR,REGULAR,,6,44,
 01JA40007050002-014057-0100CFR ,7640111505310,JAGUAR,JAGUAR CLASSIC MOTION (M) EDT 100 ml FR,REGULAR,,149,38,
 01JA40007040002-014057-0100CFR ,7640111493693,JAGUAR,JAGUAR CLASSIC RED (M) EDT 100 ml FR,REGULAR,,240,38,
 01JA40002000010-014057-0100CFR ,7640111505280,JAGUAR,JAGUAR EVOLUTION FOR MEN (M) EDT 100 ml FR,REGULAR,,240,36,
 01JA40024000010-014057-0100CFR ,3562700361005,JAGUAR,JAGUAR GREEN FOR MEN (M) EDT 100 ml FR,REGULAR,,240,34,
 01JA40016000002-014057-0100CFR ,7640111506072,JAGUAR,JAGUAR INNOVATION (M) EDT 100 ml FR,REGULAR,,6,44,
 01JA40021000010-014057-0100CFR ,7640171193069,JAGUAR,JAGUAR ULTIMATE POWER FOR MEN (M) EDT 100 ml FR,REGULAR,,240,44,
 01JA40013030002-014057-0100CFR ,7640111508892,JAGUAR,JAGUAR VISION SPORT (M) EDT 100 ml FR,REGULAR,,240,39,
 01JO46003000001-014057-0100CFR ,25957010087,J'AI OSE,J'AI OSE BABY (W) EDT 100 ml FR,REGULAR,,90,49,
 01JP10002290002-010020-0075CFR ,8435415076937,JEAN PAUL GAULTIER,JEAN PAUL GAULTIER LE MALE ELIXIR (M) PARFUM 75 ml FR,REGULAR,,120,351,
 01JP10012030001-011059-0080CES ,8435415054041,JEAN PAUL GAULTIER,JEAN PAUL GAULTIER SCANDAL GOLD (W) EDP 80 ml ES,REGULAR,,240,254,
 01JP10012040001-011471-0030CES ,8435415050777,JEAN PAUL GAULTIER,JEAN PAUL GAULTIER SCANDAL LE PARFUM (W) EDP INTENSE 30 ml ES,REGULAR,,69,152,
 01JP10012040001-011471-0080CES ,8435415050760,JEAN PAUL GAULTIER,JEAN PAUL GAULTIER SCANDAL LE PARFUM (W) EDP INTENSE 80 ml ES,REGULAR,,50,281,
 01JP10012000014-014011-0100CES ,8435415030885,JEAN PAUL GAULTIER,JEAN PAUL GAULTIER SCANDAL POUR HOMME (M) EDT 100 ml REFILLABLE ES,REGULAR,,198,193,
 01JP10015000001-011569-0080CES ,8435415058346,JEAN PAUL GAULTIER,JEAN PAUL GAULTIER SO SCANDAL (W) EDP 80 ml ES,REGULAR,,133,242,
 01JA42032010014-014057-0100CFR ,3430750155199,JEANNE ARTHES,JEANNE ARTHES COLONIAL CLUB YPSOS POUR HOMME (M) EDT 100 ml FR,REGULAR,,13,24,
 01JL55018000001-011059-0100CFR ,5050456082803,JENNIFER LOPEZ,JENNIFER LOPEZ ENDURING GLOW (W) EDP 100 ml FR,REGULAR,,188,75,
 01JL55001010001-014057-0050CFR ,3414200144018,JENNIFER LOPEZ,JENNIFER LOPEZ GLOW AFTER DARK (W) EDT 50 ml FR,REGULAR,,213,49,
 01JL55004000001-014057-0100CFR ,5050456110018,JENNIFER LOPEZ,JENNIFER LOPEZ MIAMI GLOW (W) EDT 100 ml FR,REGULAR,,240,60,
 01JL55002000001-011059-0100CFR ,5050456080601,JENNIFER LOPEZ,JENNIFER LOPEZ STILL (W) EDP 100 ml FR,REGULAR,,240,87,
 01JL55002000001-011059-0030CFR ,5050456080403,JENNIFER LOPEZ,JENNIFER LOPEZ STILL (W) EDP 30 ml FR,REGULAR,,240,46,
 01JS55005000001-011059-0100CUS ,608940535387,JESSICA SIMPSON,JESSICA SIMPSON FANCY (W) EDP 100 ml US,REGULAR,,177,85,
 01JS55012000001-011059-0100CUS ,608940578643,JESSICA SIMPSON,JESSICA SIMPSON FANCY FOREVER (W) EDP 100 ml US,REGULAR,,240,65,
 01JS55006000001-011059-0100CUS ,608940540060,JESSICA SIMPSON,JESSICA SIMPSON FANCY LOVE (W) EDP 100 ml US,REGULAR,,193,85,
 01JI10006090006-014057-0125CFR ,3614222713067,JIL SANDER,JIL SANDER SUN SPORT MEN (M) EDT 125 ml FR,REGULAR,,164,65,
 01JC10000000001-011059-0060CFR ,3386460025485,JIMMY CHOO,JIMMY CHOO (W) EDP 60 ml FR,REGULAR,,240,93,
 01JC10006000001-011059-0100CFR ,3386460066273,JIMMY CHOO,JIMMY CHOO BLOSSOM (W) EDP 100 ml FR,REGULAR,,240,121,
 01JC10010000001-011059-0100CFR ,3386460097321,JIMMY CHOO,JIMMY CHOO FEVER (W) EDP 100 ml FR,REGULAR,,240,125,
 01JC10010000001-011059-0040CFR ,3386460097345,JIMMY CHOO,JIMMY CHOO FEVER (W) EDP 40 ml FR,REGULAR,,106,81,
 01JC10014010001-011059-0100CFR ,3386460129879,JIMMY CHOO,JIMMY CHOO I WANT CHOO FOREVER (W) EDP 100 ml FR,REGULAR,,30,157,
 01JC10007000001-011059-0100CFR ,3386460071727,JIMMY CHOO,JIMMY CHOO ILLICIT (W) EDP 100 ml FR,REGULAR,,240,114,
 01JC10007000001-011059-0040CFR ,3386460071741,JIMMY CHOO,JIMMY CHOO ILLICIT (W) EDP 40 ml FR,REGULAR,,105,62,
 01JC10007010001-014057-0100CFR ,3386460075343,JIMMY CHOO,JIMMY CHOO ILLICIT FLOWER (W) EDT 100 ml FR,REGULAR,,45,103,
 01JC10007010001-014057-0060CFR ,3386460075350,JIMMY CHOO,JIMMY CHOO ILLICIT FLOWER (W) EDT 60 ml FR,REGULAR,,154,76,
 01JC10009000001-014057-0040CFR ,3386460073882,JIMMY CHOO,JIMMY CHOO L'EAU (W) EDT 40 ml FR,REGULAR,,240,65,
 01JC10004000002-014057-0100CFR ,3386460064118,JIMMY CHOO,JIMMY CHOO MAN (M) EDT 100 ml FR,REGULAR,,240,108,
 01JC10004000002-014057-0050CFR ,3386460064125,JIMMY CHOO,JIMMY CHOO MAN (M) EDT 50 ml FR,REGULAR,,52,76,
 01JC10004040002-014057-0100CFR ,3386460129824,JIMMY CHOO,JIMMY CHOO MAN AQUA (M) EDT 100 ml FR,REGULAR,,240,114,
 01JC10004040002-014057-0030CFR ,3386460129848,JIMMY CHOO,JIMMY CHOO MAN AQUA (M) EDT 30 ml FR,REGULAR,,13,60,
 01JC10004030002-014057-0100CFR ,3386460067508,JIMMY CHOO,JIMMY CHOO MAN BLUE (M) EDT 100 ml FR,REGULAR,,226,114,
 01JC10004030002-014057-0050CFR ,3386460072588,JIMMY CHOO,JIMMY CHOO MAN BLUE (M) EDT 50 ml FR,REGULAR,,50,81,
 01JC10004020002-014057-0100CFR ,3386460082174,JIMMY CHOO,JIMMY CHOO MAN ICE (M) EDT 100 ml FR,REGULAR,,240,108,
 01JC10004020002-014057-0030CFR ,3386460082198,JIMMY CHOO,JIMMY CHOO MAN ICE (M) EDT 30 ml FR,REGULAR,,23,60,
 01JC10016000001-011059-0100CFR ,3386460136549,JIMMY CHOO,JIMMY CHOO ROSE PASSION (W) EDP 100 ml FR,REGULAR,,179,121,
 01JC10016000001-011059-0040CFR ,3386460137560,JIMMY CHOO,JIMMY CHOO ROSE PASSION (W) EDP 40 ml FR,REGULAR,,151,69,
 01JC10016000001-011059-0060CFR ,3386460137553,JIMMY CHOO,JIMMY CHOO ROSE PASSION (W) EDP 60 ml FR,REGULAR,,18,90,
 01JC10012000002-011059-0050CFR ,3386460109376,JIMMY CHOO,JIMMY CHOO URBAN HERO (M) EDP 50 ml FR,REGULAR,,78,74,
 01JC10012010002-011059-0100CFR ,3386460127066,JIMMY CHOO,JIMMY CHOO URBAN HERO GOLD EDITION (M) EDP 100 ml FR,REGULAR,,240,114,
 01JC10012010002-011059-0050CFR ,3386460127073,JIMMY CHOO,JIMMY CHOO URBAN HERO GOLD EDITION (M) EDP 50 ml FR,REGULAR,,85,87,
 01JM10032000001-016500-0030CUK ,690251026098,JO MALONE,JO MALONE BLACKBERRY & BAY (W) COLOGNE 30 ml UK,REGULAR,NICHE,86,162,
 01JM10029000001-016500-0100CUK ,690251019113,JO MALONE,JO MALONE ENGLISH PEAR & FREESIA (W) COLOGNE 100 ml UK,REGULAR,NICHE,240,314,
 01JM10081000081-016500-0100CUK ,690251093670,JO MALONE,JO MALONE FIG & LOTUS FLOWER (U) COLOGNE 100 ml UK,REGULAR,NICHE,34,314,
 01JM10079000001-016505-0100CUK ,690251059225,JO MALONE,JO MALONE JASMINE SAMBAC & MARIGOLD (W) COLOGNE INTENSE 100 ml UK,REGULAR,NICHE,43,422,
 01JM10079000001-016564-0100CUK ,690251122240,JO MALONE,JO MALONE JASMINE SAMBAC & MARIGOLD (W) COLOGNE INTENSE 100 ml UK,REGULAR,NICHE,18,422,
 01JM10009000081-016500-0100CUK ,690251000043,JO MALONE,JO MALONE LIME BASIL & MANDARIN (U) COLOGNE 100 ml UK,REGULAR,NICHE,240,303,
 01JM10071000081-016564-0100CUK ,690251122257,JO MALONE,JO MALONE MYRRH & TONKA (U) COLOGNE INTENSE 100 ml UK,REGULAR,NICHE,240,422,
 01JM10017000081-016500-0100CUK ,690251006496,JO MALONE,JO MALONE ORANGE BLOSSOM (U) COLOGNE 100 ml UK,REGULAR,NICHE,86,335,
 01JM10035000001-016500-0100CUK ,690251028412,JO MALONE,JO MALONE PEONY & BLUSH SUEDE (W) COLOGNE 100 ml UK,REGULAR,NICHE,240,319,
 01JM10020000081-016500-0100CUK ,690251009459,JO MALONE,JO MALONE POMEGRANATE NOIR (U) COLOGNE 100 ml UK,REGULAR,NICHE,231,319,
 01JM10020000081-016500-0030CUK ,690251009435,JO MALONE,JO MALONE POMEGRANATE NOIR (U) COLOGNE 30 ml UK,REGULAR,NICHE,173,157,
 01JM10002010001-016505-0100CUK ,690251032907,JO MALONE,JO MALONE TUBEROSE ANGELICA (W) COLOGNE INTENSE 100 ml UK,REGULAR,NICHE,6,411,
 01JM10002010001-016564-0100CUK ,690251122271,JO MALONE,JO MALONE TUBEROSE ANGELICA (W) COLOGNE INTENSE 100 ml UK,REGULAR,NICHE,17,411,
 01JM10038000081-016564-0100CUK ,690251026074,JO MALONE,JO MALONE VELVET ROSE & OUD (U) COLOGNE INTENSE 100 ml UK,REGULAR,NICHE,33,411,
 01JM10038000081-016605-0100CUK ,690251122288,JO MALONE,JO MALONE VELVET ROSE & OUD (U) COLOGNE INTENSE 100 ml UK,REGULAR,NICHE,160,411,
 01JM10078000081-016564-0100CUK ,690251123629,JO MALONE,JO MALONE VETIVER & GOLDEN VANILLA (U) COLOGNE INTENSE 100 ml UK,REGULAR,NICHE,130,411,
 01JM10014000001-016500-0100CUK ,690251021734,JO MALONE,JO MALONE WILD BLUEBELL (W) COLOGNE 100 ml UK,REGULAR,NICHE,240,281,
 01JM10014000001-016500-0030CUK ,690251021741,JO MALONE,JO MALONE WILD BLUEBELL (W) COLOGNE 30 ml UK,REGULAR,NICHE,240,130,
 01JM10049000081-016546-0100CUK ,690251033713,JO MALONE,JO MALONE WOOD SAGE & SEA SALT (U) COLOGNE 100 ml UK,REGULAR,NICHE,48,314,
 01JM10049000081-016500-0030CUK ,690251033720,JO MALONE,JO MALONE WOOD SAGE & SEA SALT (U) COLOGNE 30 ml UK,REGULAR,NICHE,217,162,
 01JR30003000001-011059-0100CIT ,8011889623022,JOHN RICHMOND,JOHN RICHMOND BLACK METAL (W) EDP 100 ml IT,REGULAR,,56,81,
 01JR30003000001-011059-0050CIT ,8011889623015,JOHN RICHMOND,JOHN RICHMOND BLACK METAL (W) EDP 50 ml IT,REGULAR,,15,61,
 01JV30000000002-014057-0125CUS ,873824001016,JOHN VARVATOS,JOHN VARVATOS (M) EDT 125 ml US,REGULAR,,240,93,
 01JV30000000002-014057-0075CUS ,873824001023,JOHN VARVATOS,JOHN VARVATOS (M) EDT 75 ml US,REGULAR,,141,72,
 01JV30003000002-014057-0125CUS ,873824001184,JOHN VARVATOS,JOHN VARVATOS ARTISAN (M) EDT 125 ml US,REGULAR,,98,96,
 01JV30003000002-014057-0075CUS ,873824001191,JOHN VARVATOS,JOHN VARVATOS ARTISAN (M) EDT 75 ml US,REGULAR,,71,72,
 01JV30003030002-014057-0125CUS ,719346629379,JOHN VARVATOS,JOHN VARVATOS ARTISAN BLU (M) EDT 125 ml US,REGULAR,,125,92,
 01JV30003030002-014057-0075CUS ,719346629393,JOHN VARVATOS,JOHN VARVATOS ARTISAN BLU (M) EDT 75 ml US,REGULAR,,91,72,
 01JV30002000002-014057-0125CUS ,873824001108,JOHN VARVATOS,JOHN VARVATOS VINTAGE (M) EDT 125 ml US,REGULAR,,240,96,
 01JV30002000002-014057-0075CUS ,873824001085,JOHN VARVATOS,JOHN VARVATOS VINTAGE (M) EDT 75 ml US,REGULAR,,127,72,
 01JV30010000002-014057-0125CUS ,719346654517,JOHN VARVATOS,JOHN VARVATOS XX ARTISAN (M) EDT 125 ml US,REGULAR,,101,92,
 01JV30010000002-014057-0075CUS ,719346654524,JOHN VARVATOS,JOHN VARVATOS XX ARTISAN (M) EDT 75 ml US,REGULAR,,75,72,
 01JV30011000002-014057-0125CUS ,719346700795,JOHN VARVATOS,JOHN VARVATOS XX INDIGO (M) EDT 125 ml US,REGULAR,,12,92,
 01JV30011000002-014057-0075CUS ,719346700801,JOHN VARVATOS,JOHN VARVATOS XX INDIGO (M) EDT 75 ml US,REGULAR,,57,72,
 01JO30000000011-014057-0100CFR ,3414206000059,JOOP,JOOP FEMME (W) EDT 100 ml FR,REGULAR,,240,76,
 01JO30027010010-014057-0040CES ,3616300026489,JOOP,JOOP WOW! FRESH FOR MEN (M) EDT 40 ml ES,REGULAR,,240,52,
 01JO47001000010-016500-0088CES ,35017009029,JOVAN,JOVAN MUSK FOR MEN (M) COLOGNE 88 ml ES,REGULAR,,240,19,
 01JO47001000009-016507-0059CES ,35017009944,JOVAN,JOVAN MUSK FOR WOMEN (W) COLOGNE CONCENTREE 59 ml ES,REGULAR,,240,19,
 01JO47005010010-016500-0088CES ,35017008145,JOVAN,JOVAN WHITE MUSK FOR MEN (M) COLOGNE 88 ml ES,REGULAR,,240,19,
 01JC36000000001-011059-0100CUS ,98691036491,JUICY COUTURE,JUICY COUTURE (W) EDP 100 ml US,REGULAR,,29,94,
 01JC36000000001-011059-0050CUS ,98691036507,JUICY COUTURE,JUICY COUTURE (W) EDP 50 ml US,REGULAR,,237,71,
 01JC36008000001-011059-0100CUS ,719346158657,JUICY COUTURE,JUICY COUTURE COUTURE LA LA (W) EDP 100 ml US,REGULAR,,92,89,
 01JC36002000010-014057-0100CUS ,98691045448,JUICY COUTURE,JUICY COUTURE DIRTY ENGLISH FOR MEN (M) EDT 100 ml US,REGULAR,,32,73,
 01JC36016000001-011059-0100CUS ,719346232890,JUICY COUTURE,JUICY COUTURE OUI JUICY COUTURE (W) EDP 100 ml US,REGULAR,,119,104,
 01JC36016000001-011059-0050CUS ,719346232906,JUICY COUTURE,JUICY COUTURE OUI JUICY COUTURE (W) EDP 50 ml US,REGULAR,,240,76,
 01JC36007000001-011059-0100CUS ,719346639323,JUICY COUTURE,"JUICY COUTURE PEACE, LOVE & JUICY COUTURE (W) EDP 100 ml US",REGULAR,,179,70,
 01JC36005060001-011059-0100CUS ,719346186551,JUICY COUTURE,JUICY COUTURE VIVA LA JUICY GOLD COUTURE (W) EDP 100 ml US,REGULAR,,240,108,
 01JC36005060001-011059-0050CUS ,719346186568,JUICY COUTURE,JUICY COUTURE VIVA LA JUICY GOLD COUTURE (W) EDP 50 ml US,REGULAR,,240,76,
 01JC36005040001-014057-0150CUS ,719346593946,JUICY COUTURE,JUICY COUTURE VIVA LA JUICY LA FLEUR (W) EDT 150 ml US,REGULAR,,109,108,
 01JC36005160001-011059-0050CUS ,719346257107,JUICY COUTURE,JUICY COUTURE VIVA LA JUICY NEON (W) EDP 50 ml US,REGULAR,,82,76,
 01JC36005050001-011059-0100CUS ,719346167062,JUICY COUTURE,JUICY COUTURE VIVA LA JUICY NOIR (W) EDP 100 ml US,REGULAR,,240,103,
 01JC36005050001-011059-0050CUS ,719346167079,JUICY COUTURE,JUICY COUTURE VIVA LA JUICY NOIR (W) EDP 50 ml US,REGULAR,,240,76,
 01JC36005170001-011059-0100CUS ,719346260053,JUICY COUTURE,JUICY COUTURE VIVA LA JUICY PETALS PLEASE (W) EDP 100 ml US,REGULAR,,240,103,
 01JC36005070001-011059-0100CUS ,719346628365,JUICY COUTURE,JUICY COUTURE VIVA LA JUICY ROSE (W) EDP 100 ml US,REGULAR,,97,103,
 01JC36005070001-011059-0050CUS ,719346628372,JUICY COUTURE,JUICY COUTURE VIVA LA JUICY ROSE (W) EDP 50 ml US,REGULAR,,240,76,
 01JH42010000081-011059-0050CFR ,3770000002911,JULIETTE HAS A GUN,JULIETTE HAS A GUN ANYWAY (U) EDP 50 ml FR,REGULAR,NICHE,6,108,
 01JH42001000001-011059-0100CFR ,3770000002683,JULIETTE HAS A GUN,JULIETTE HAS A GUN LADY VENGEANCE (W) EDP 100 ml FR,REGULAR,NICHE,40,168,
 01JH42001000001-011059-0050CFR ,3770000002690,JULIETTE HAS A GUN,JULIETTE HAS A GUN LADY VENGEANCE (W) EDP 50 ml FR,REGULAR,NICHE,12,119,
 01JH42020000001-011059-0100CFR ,3760022731753,JULIETTE HAS A GUN,JULIETTE HAS A GUN LIPSTICK FEVER (W) EDP 100 ml FR,REGULAR,NICHE,6,157,
 01JH42005000001-011059-0100CFR ,3770000002829,JULIETTE HAS A GUN,JULIETTE HAS A GUN MIDNIGHT OUD (W) EDP 100 ml FR,REGULAR,NICHE,111,157,
 01JH42007000001-011059-0100CFR ,3770000002843,JULIETTE HAS A GUN,JULIETTE HAS A GUN ROMANTINA (W) EDP 100 ml FR,REGULAR,NICHE,27,152,
 01JH42007000001-011059-0050CFR ,3770000002850,JULIETTE HAS A GUN,JULIETTE HAS A GUN ROMANTINA (W) EDP 50 ml FR,REGULAR,NICHE,37,108,
 01KL30022000002-014057-0050CFR ,3386460124874,KARL LAGERFELD,KARL LAGERFELD BOIS D'AMBRE (M) EDT 50 ml FR,REGULAR,,27,54,
 01KL30021000001-011059-0100CFR ,3386460124843,KARL LAGERFELD,KARL LAGERFELD FLEUR DE THE (W) EDP 100 ml FR,REGULAR,,6,65,
 01KL30020010014-014057-0100CFR ,3386460124485,KARL LAGERFELD,KARL LAGERFELD HAMBURG ALSTER POUR HOMME (M) EDT 100 ml FR,REGULAR,,6,60,
 01KL30020010014-014057-0060CFR ,3386460124492,KARL LAGERFELD,KARL LAGERFELD HAMBURG ALSTER POUR HOMME (M) EDT 60 ml FR,REGULAR,,204,44,
 01KL30018010014-014057-0100CFR ,3386460115551,KARL LAGERFELD,KARL LAGERFELD NEW YORK MERCER STREET POUR HOMME (M) EDT 100 ml FR,REGULAR,,40,58,
 01KL30018010014-014057-0060CFR ,3386460115599,KARL LAGERFELD,KARL LAGERFELD NEW YORK MERCER STREET POUR HOMME (M) EDT 60 ml FR,REGULAR,,12,44,
 01KL30019010013-011059-0060CFR ,3386460115605,KARL LAGERFELD,KARL LAGERFELD PARIS 21 RUE SAINT-GUILLAUME POUR FEMME (W) EDP 60 ml FR,REGULAR,,6,44,
 01KL30000000014-014057-0050CFR ,3386460059190,KARL LAGERFELD,KARL LAGERFELD POUR HOMME (M) EDT 50 ml FR,REGULAR,,240,38,
 01KL30023010013-011059-0100CFR ,3386460124430,KARL LAGERFELD,KARL LAGERFELD TOKYO SHIBUYA POUR FEMME (W) EDP 100 ml FR,REGULAR,,92,83,
 01KL30025010014-014057-0100CFR ,3386460130066,KARL LAGERFELD,KARL LAGERFELD VIENNA OPERA POUR HOMME (M) EDT 100 ml FR,REGULAR,,240,62,
